MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
0-36971-2;26;0;<attribute 'month' of 'datetime.date' objects>;2;24000;17987.86;0.7494941666666667;[1115, 1497, 1064, 1082, 1190, 1123, 0];[30, 57, 17, 24, 43, 31, 0]
0-37483-2;26;0;<attribute 'month' of 'datetime.date' objects>;2;24000;11932.230000000001;0.49717625000000004;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 1174, 0];[45, 18, 13, 40, 16, 56, 15, 14, 37, 0]
1-33817-1;26;1;<attribute 'month' of 'datetime.date' objects>;1;12000;4654.219999999999;0.3878516666666666;[1315, 1350, 1236, 1030, 0];[53, 54, 49, 5, 0]
1-38019-2;26;1;<attribute 'month' of 'datetime.date' objects>;2;24000;4032.0;0.168;[1193, 1053, 1313, 1016, 0];[44, 12, 52, 3, 0]
1-38573-2;26;1;<attribute 'month' of 'datetime.date' objects>;2;24000;18317.68;0.7632366666666667;[1035, 1176, 1031, 1091, 0];[8, 38, 6, 28, 0]
2-46-0;26;2;<attribute 'month' of 'datetime.date' objects>;0;9000;306.0;0.034;[1213, 0];[47, 0]
2-6643-0;26;2;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1165, 1084, 1020, 0];[36, 25, 4, 0]
2-17924-0;26;2;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1063, 1062, 1115, 0];[16, 15, 30, 0]
2-21028-1;26;2;<attribute 'month' of 'datetime.date' objects>;1;12000;792.0;0.066;[1068, 1067, 1371, 0];[20, 19, 55, 0]
2-33392-1;26;2;<attribute 'month' of 'datetime.date' objects>;1;12000;3596.54;0.29971166666666665;[1050, 1070, 1255, 1034, 1089, 0];[11, 21, 50, 7, 27, 0]
2-37950-2;26;2;<attribute 'month' of 'datetime.date' objects>;2;24000;7038.71;0.2932795833333333;[1102, 1187, 1045, 1186, 1151, 0];[29, 42, 10, 41, 34, 0]
3-195-2;26;3;<attribute 'month' of 'datetime.date' objects>;2;24000;22448.440000000002;0.9353516666666668;[1016, 1133, 0];[3, 33, 0]
3-35115-0;26;3;<attribute 'month' of 'datetime.date' objects>;0;9000;4063.06;0.4514511111111111;[1236, 1177, 1001, 1091, 0];[49, 39, 1, 28, 0]
3-40348-2;26;3;<attribute 'month' of 'datetime.date' objects>;2;24000;5765.77;0.24024041666666668;[1204, 1065, 1056, 1179, 1061, 1062, 1015, 1123, 0];[45, 18, 13, 40, 14, 15, 2, 31, 0]
4-36837-2;26;4;<attribute 'month' of 'datetime.date' objects>;2;24000;7928.29;0.33034541666666667;[1034, 1089, 1088, 1035, 1176, 1031, 1164, 1210, 1074, 0];[7, 27, 26, 8, 38, 6, 35, 46, 22, 0]
0-46-0;27;0;<attribute 'month' of 'datetime.date' objects>;0;9000;785.0;0.08722222222222223;[1213, 0];[47, 0]
0-910-1;27;0;<attribute 'month' of 'datetime.date' objects>;1;12000;9656.46;0.8047049999999999;[1067, 1068, 0];[19, 20, 0]
0-14083-1;27;0;<attribute 'month' of 'datetime.date' objects>;1;12000;8187.65;0.6823041666666666;[1231, 1187, 1045, 0];[48, 42, 10, 0]
0-30104-0;27;0;<attribute 'month' of 'datetime.date' objects>;0;9000;3925.27;0.4361411111111111;[1084, 1076, 1126, 1041, 1273, 0];[25, 23, 32, 9, 51, 0]
0-36971-2;27;0;<attribute 'month' of 'datetime.date' objects>;2;24000;11409.35;0.47538958333333337;[1115, 1497, 1064, 1082, 1190, 1123, 0];[30, 57, 17, 24, 43, 31, 0]
0-37483-2;27;0;<attribute 'month' of 'datetime.date' objects>;2;24000;23281.61;0.9700670833333334;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 1174, 0];[45, 18, 13, 40, 16, 56, 15, 14, 37, 0]
1-33817-1;27;1;<attribute 'month' of 'datetime.date' objects>;1;12000;471.56;0.03929666666666667;[1315, 1350, 1236, 1030, 0];[53, 54, 49, 5, 0]
1-38019-2;27;1;<attribute 'month' of 'datetime.date' objects>;2;24000;13866.9;0.5777875;[1193, 1053, 1313, 1016, 0];[44, 12, 52, 3, 0]
1-38573-2;27;1;<attribute 'month' of 'datetime.date' objects>;2;24000;13490.46;0.5621025;[1035, 1176, 1031, 1091, 0];[8, 38, 6, 28, 0]
2-46-0;27;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4630.72;0.5145244444444445;[1213, 0];[47, 0]
2-6643-0;27;2;<attribute 'month' of 'datetime.date' objects>;0;9000;12490.240000000002;1.3878044444444446;[1165, 1084, 1020, 0];[36, 25, 4, 0]
2-17924-0;27;2;<attribute 'month' of 'datetime.date' objects>;0;9000;10717.79;1.1908655555555556;[1063, 1062, 1115, 0];[16, 15, 30, 0]
2-21028-1;27;2;<attribute 'month' of 'datetime.date' objects>;1;12000;6969.67;0.5808058333333334;[1068, 1067, 1371, 0];[20, 19, 55, 0]
2-33392-1;27;2;<attribute 'month' of 'datetime.date' objects>;1;12000;5520.83;0.46006916666666664;[1050, 1070, 1255, 1034, 1089, 0];[11, 21, 50, 7, 27, 0]
2-37950-2;27;2;<attribute 'month' of 'datetime.date' objects>;2;24000;21744.96;0.90604;[1102, 1187, 1045, 1186, 1151, 0];[29, 42, 10, 41, 34, 0]
3-195-2;27;3;<attribute 'month' of 'datetime.date' objects>;2;24000;21432.05;0.8930020833333333;[1016, 1133, 0];[3, 33, 0]
3-35115-0;27;3;<attribute 'month' of 'datetime.date' objects>;0;9000;13481.759999999998;1.4979733333333332;[1236, 1177, 1001, 1091, 0];[49, 39, 1, 28, 0]
3-40348-2;27;3;<attribute 'month' of 'datetime.date' objects>;2;24000;9685.07;0.4035445833333333;[1204, 1065, 1056, 1179, 1061, 1062, 1015, 1123, 0];[45, 18, 13, 40, 14, 15, 2, 31, 0]
4-36837-2;27;4;<attribute 'month' of 'datetime.date' objects>;2;24000;9619.119999999999;0.40079666666666663;[1034, 1089, 1088, 1035, 1176, 1031, 1164, 1210, 1074, 0];[7, 27, 26, 8, 38, 6, 35, 46, 22, 0]
0-46-0;28;0;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1213, 0];[47, 0]
0-910-1;28;0;<attribute 'month' of 'datetime.date' objects>;1;12000;3176.87;0.26473916666666664;[1067, 1068, 0];[19, 20, 0]
0-14083-1;28;0;<attribute 'month' of 'datetime.date' objects>;1;12000;5870.4;0.48919999999999997;[1231, 1187, 1045, 0];[48, 42, 10, 0]
0-30104-0;28;0;<attribute 'month' of 'datetime.date' objects>;0;9000;7547.919999999999;0.8386577777777777;[1084, 1076, 1126, 1041, 1273, 0];[25, 23, 32, 9, 51, 0]
0-36971-2;28;0;<attribute 'month' of 'datetime.date' objects>;2;24000;14151.55;0.5896479166666666;[1115, 1497, 1064, 1082, 1190, 1123, 0];[30, 57, 17, 24, 43, 31, 0]
0-37483-2;28;0;<attribute 'month' of 'datetime.date' objects>;2;24000;18637.68;0.77657;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 1174, 0];[45, 18, 13, 40, 16, 56, 15, 14, 37, 0]
1-33817-1;28;1;<attribute 'month' of 'datetime.date' objects>;1;12000;12623.08;1.0519233333333333;[1315, 1350, 1236, 1030, 0];[53, 54, 49, 5, 0]
1-38019-2;28;1;<attribute 'month' of 'datetime.date' objects>;2;24000;12457.710000000001;0.51907125;[1193, 1053, 1313, 1016, 0];[44, 12, 52, 3, 0]
1-38573-2;28;1;<attribute 'month' of 'datetime.date' objects>;2;24000;6282.8099999999995;0.26178375;[1035, 1176, 1031, 1091, 0];[8, 38, 6, 28, 0]
2-46-0;28;2;<attribute 'month' of 'datetime.date' objects>;0;9000;922.0;0.10244444444444445;[1213, 0];[47, 0]
2-6643-0;28;2;<attribute 'month' of 'datetime.date' objects>;0;9000;11533.7;1.2815222222222222;[1165, 1084, 1020, 0];[36, 25, 4, 0]
2-17924-0;28;2;<attribute 'month' of 'datetime.date' objects>;0;9000;985.5699999999999;0.10950777777777777;[1063, 1062, 1115, 0];[16, 15, 30, 0]
2-21028-1;28;2;<attribute 'month' of 'datetime.date' objects>;1;12000;9611.5;0.8009583333333333;[1068, 1067, 1371, 0];[20, 19, 55, 0]
2-33392-1;28;2;<attribute 'month' of 'datetime.date' objects>;1;12000;5940.7300000000005;0.4950608333333334;[1050, 1070, 1255, 1034, 1089, 0];[11, 21, 50, 7, 27, 0]
2-37950-2;28;2;<attribute 'month' of 'datetime.date' objects>;2;24000;17953.09;0.7480454166666667;[1102, 1187, 1045, 1186, 1151, 0];[29, 42, 10, 41, 34, 0]
3-195-2;28;3;<attribute 'month' of 'datetime.date' objects>;2;24000;21729.629999999997;0.9054012499999999;[1016, 1133, 0];[3, 33, 0]
3-35115-0;28;3;<attribute 'month' of 'datetime.date' objects>;0;9000;10448.44;1.1609377777777778;[1236, 1177, 1001, 1091, 0];[49, 39, 1, 28, 0]
3-40348-2;28;3;<attribute 'month' of 'datetime.date' objects>;2;24000;10826.310000000001;0.45109625000000003;[1204, 1065, 1056, 1179, 1061, 1062, 1015, 1123, 0];[45, 18, 13, 40, 14, 15, 2, 31, 0]
4-36837-2;28;4;<attribute 'month' of 'datetime.date' objects>;2;24000;14039.4;0.584975;[1034, 1089, 1088, 1035, 1176, 1031, 1164, 1210, 1074, 0];[7, 27, 26, 8, 38, 6, 35, 46, 22, 0]
0-46-0;29;0;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1213, 0];[47, 0]
0-910-1;29;0;<attribute 'month' of 'datetime.date' objects>;1;12000;3504.51;0.29204250000000004;[1067, 1068, 0];[19, 20, 0]
0-14083-1;29;0;<attribute 'month' of 'datetime.date' objects>;1;12000;5441.77;0.4534808333333334;[1231, 1187, 1045, 0];[48, 42, 10, 0]
0-30104-0;29;0;<attribute 'month' of 'datetime.date' objects>;0;9000;7750.469999999999;0.8611633333333333;[1084, 1076, 1126, 1041, 1273, 0];[25, 23, 32, 9, 51, 0]
0-36971-2;29;0;<attribute 'month' of 'datetime.date' objects>;2;24000;17253.93;0.71891375;[1115, 1497, 1064, 1082, 1190, 1123, 0];[30, 57, 17, 24, 43, 31, 0]
0-37483-2;29;0;<attribute 'month' of 'datetime.date' objects>;2;24000;20390.350000000002;0.8495979166666667;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 1174, 0];[45, 18, 13, 40, 16, 56, 15, 14, 37, 0]
1-33817-1;29;1;<attribute 'month' of 'datetime.date' objects>;1;12000;450.75;0.0375625;[1315, 1350, 1236, 1030, 0];[53, 54, 49, 5, 0]
1-38019-2;29;1;<attribute 'month' of 'datetime.date' objects>;2;24000;16066.14;0.6694224999999999;[1193, 1053, 1313, 1016, 0];[44, 12, 52, 3, 0]
1-38573-2;29;1;<attribute 'month' of 'datetime.date' objects>;2;24000;870.44;0.03626833333333333;[1035, 1176, 1031, 1091, 0];[8, 38, 6, 28, 0]
2-46-0;29;2;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1213, 0];[47, 0]
2-6643-0;29;2;<attribute 'month' of 'datetime.date' objects>;0;9000;8266.34;0.9184822222222222;[1165, 1084, 1020, 0];[36, 25, 4, 0]
2-17924-0;29;2;<attribute 'month' of 'datetime.date' objects>;0;9000;3018.4500000000003;0.33538333333333337;[1063, 1062, 1115, 0];[16, 15, 30, 0]
2-21028-1;29;2;<attribute 'month' of 'datetime.date' objects>;1;12000;14115.59;1.1762991666666667;[1068, 1067, 1371, 0];[20, 19, 55, 0]
2-33392-1;29;2;<attribute 'month' of 'datetime.date' objects>;1;12000;8828.36;0.7356966666666667;[1050, 1070, 1255, 1034, 1089, 0];[11, 21, 50, 7, 27, 0]
2-37950-2;29;2;<attribute 'month' of 'datetime.date' objects>;2;24000;25265.71;1.0527379166666666;[1102, 1187, 1045, 1186, 1151, 0];[29, 42, 10, 41, 34, 0]
3-195-2;29;3;<attribute 'month' of 'datetime.date' objects>;2;24000;21260.3;0.8858458333333333;[1016, 1133, 0];[3, 33, 0]
3-35115-0;29;3;<attribute 'month' of 'datetime.date' objects>;0;9000;7973.77;0.8859744444444445;[1236, 1177, 1001, 1091, 0];[49, 39, 1, 28, 0]
3-40348-2;29;3;<attribute 'month' of 'datetime.date' objects>;2;24000;10266.509999999998;0.42777124999999994;[1204, 1065, 1056, 1179, 1061, 1062, 1015, 1123, 0];[45, 18, 13, 40, 14, 15, 2, 31, 0]
4-36837-2;29;4;<attribute 'month' of 'datetime.date' objects>;2;24000;12056.0;0.5023333333333333;[1034, 1089, 1088, 1035, 1176, 1031, 1164, 1210, 1074, 0];[7, 27, 26, 8, 38, 6, 35, 46, 22, 0]
0-46-0;30;0;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1213, 0];[47, 0]
0-910-1;30;0;<attribute 'month' of 'datetime.date' objects>;1;12000;2138.88;0.17824;[1067, 1068, 0];[19, 20, 0]
0-14083-1;30;0;<attribute 'month' of 'datetime.date' objects>;1;12000;3795.7;0.3163083333333333;[1231, 1187, 1045, 0];[48, 42, 10, 0]
0-30104-0;30;0;<attribute 'month' of 'datetime.date' objects>;0;9000;17467.59;1.9408433333333333;[1084, 1076, 1126, 1041, 1273, 0];[25, 23, 32, 9, 51, 0]
0-36971-2;30;0;<attribute 'month' of 'datetime.date' objects>;2;24000;5532.66;0.2305275;[1115, 1497, 1064, 1082, 1190, 1123, 0];[30, 57, 17, 24, 43, 31, 0]
0-37483-2;30;0;<attribute 'month' of 'datetime.date' objects>;2;24000;7847.37;0.32697375;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 1174, 0];[45, 18, 13, 40, 16, 56, 15, 14, 37, 0]
1-33817-1;30;1;<attribute 'month' of 'datetime.date' objects>;1;12000;7107.0;0.59225;[1315, 1350, 1236, 1030, 0];[53, 54, 49, 5, 0]
1-38019-2;30;1;<attribute 'month' of 'datetime.date' objects>;2;24000;9862.57;0.41094041666666664;[1193, 1053, 1313, 1016, 0];[44, 12, 52, 3, 0]
1-38573-2;30;1;<attribute 'month' of 'datetime.date' objects>;2;24000;2619.04;0.10912666666666666;[1035, 1176, 1031, 1091, 0];[8, 38, 6, 28, 0]
2-46-0;30;2;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1213, 0];[47, 0]
2-6643-0;30;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4068.19;0.4520211111111111;[1165, 1084, 1020, 0];[36, 25, 4, 0]
2-17924-0;30;2;<attribute 'month' of 'datetime.date' objects>;0;9000;1018.13;0.11312555555555555;[1063, 1062, 1115, 0];[16, 15, 30, 0]
2-21028-1;30;2;<attribute 'month' of 'datetime.date' objects>;1;12000;3813.04;0.31775333333333333;[1068, 1067, 1371, 0];[20, 19, 55, 0]
2-33392-1;30;2;<attribute 'month' of 'datetime.date' objects>;1;12000;18614.78;1.5512316666666666;[1050, 1070, 1255, 1034, 1089, 0];[11, 21, 50, 7, 27, 0]
2-37950-2;30;2;<attribute 'month' of 'datetime.date' objects>;2;24000;9561.8;0.3984083333333333;[1102, 1187, 1045, 1186, 1151, 0];[29, 42, 10, 41, 34, 0]
3-195-2;30;3;<attribute 'month' of 'datetime.date' objects>;2;24000;6577.63;0.2740679166666667;[1016, 1133, 0];[3, 33, 0]
3-35115-0;30;3;<attribute 'month' of 'datetime.date' objects>;0;9000;4397.0;0.4885555555555556;[1236, 1177, 1001, 1091, 0];[49, 39, 1, 28, 0]
3-40348-2;30;3;<attribute 'month' of 'datetime.date' objects>;2;24000;10684.85;0.44520208333333333;[1204, 1065, 1056, 1179, 1061, 1062, 1015, 1123, 0];[45, 18, 13, 40, 14, 15, 2, 31, 0]
4-36837-2;30;4;<attribute 'month' of 'datetime.date' objects>;2;24000;6791.93;0.28299708333333334;[1034, 1089, 1088, 1035, 1176, 1031, 1164, 1210, 1074, 0];[7, 27, 26, 8, 38, 6, 35, 46, 22, 0]
0-46-0;31;0;<attribute 'month' of 'datetime.date' objects>;0;9000;295.0;0.03277777777777778;[1213, 0];[47, 0]
0-910-1;31;0;<attribute 'month' of 'datetime.date' objects>;1;12000;3146.04;0.26217;[1067, 1068, 0];[19, 20, 0]
0-14083-1;31;0;<attribute 'month' of 'datetime.date' objects>;1;12000;1803.2900000000002;0.15027416666666668;[1231, 1187, 1045, 0];[48, 42, 10, 0]
0-30104-0;31;0;<attribute 'month' of 'datetime.date' objects>;0;9000;10279.55;1.1421722222222221;[1084, 1076, 1126, 1041, 1273, 0];[25, 23, 32, 9, 51, 0]
0-36971-2;31;0;<attribute 'month' of 'datetime.date' objects>;2;24000;1883.74;0.07848916666666667;[1115, 1497, 1064, 1082, 1190, 1123, 0];[30, 57, 17, 24, 43, 31, 0]
0-37483-2;31;0;<attribute 'month' of 'datetime.date' objects>;2;24000;20841.08;0.8683783333333334;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 1174, 0];[45, 18, 13, 40, 16, 56, 15, 14, 37, 0]
1-33817-1;31;1;<attribute 'month' of 'datetime.date' objects>;1;12000;12371.619999999999;1.0309683333333333;[1315, 1350, 1236, 1030, 0];[53, 54, 49, 5, 0]
1-38019-2;31;1;<attribute 'month' of 'datetime.date' objects>;2;24000;3310.65;0.13794375;[1193, 1053, 1313, 1016, 0];[44, 12, 52, 3, 0]
1-38573-2;31;1;<attribute 'month' of 'datetime.date' objects>;2;24000;15188.19;0.63284125;[1035, 1176, 1031, 1091, 0];[8, 38, 6, 28, 0]
2-46-0;31;2;<attribute 'month' of 'datetime.date' objects>;0;9000;1481.0;0.16455555555555557;[1213, 0];[47, 0]
2-6643-0;31;2;<attribute 'month' of 'datetime.date' objects>;0;9000;11241.970000000001;1.249107777777778;[1165, 1084, 1020, 0];[36, 25, 4, 0]
2-17924-0;31;2;<attribute 'month' of 'datetime.date' objects>;0;9000;8691.66;0.9657399999999999;[1063, 1062, 1115, 0];[16, 15, 30, 0]
2-21028-1;31;2;<attribute 'month' of 'datetime.date' objects>;1;12000;1228.42;0.10236833333333334;[1068, 1067, 1371, 0];[20, 19, 55, 0]
2-33392-1;31;2;<attribute 'month' of 'datetime.date' objects>;1;12000;16771.03;1.3975858333333333;[1050, 1070, 1255, 1034, 1089, 0];[11, 21, 50, 7, 27, 0]
2-37950-2;31;2;<attribute 'month' of 'datetime.date' objects>;2;24000;3330.06;0.1387525;[1102, 1187, 1045, 1186, 1151, 0];[29, 42, 10, 41, 34, 0]
3-195-2;31;3;<attribute 'month' of 'datetime.date' objects>;2;24000;10477.8;0.436575;[1016, 1133, 0];[3, 33, 0]
3-35115-0;31;3;<attribute 'month' of 'datetime.date' objects>;0;9000;1555.0;0.17277777777777778;[1236, 1177, 1001, 1091, 0];[49, 39, 1, 28, 0]
3-40348-2;31;3;<attribute 'month' of 'datetime.date' objects>;2;24000;25848.740000000005;1.0770308333333336;[1204, 1065, 1056, 1179, 1061, 1062, 1015, 1123, 0];[45, 18, 13, 40, 14, 15, 2, 31, 0]
4-36837-2;31;4;<attribute 'month' of 'datetime.date' objects>;2;24000;1452.96;0.060540000000000004;[1034, 1089, 1088, 1035, 1176, 1031, 1164, 1210, 1074, 0];[7, 27, 26, 8, 38, 6, 35, 46, 22, 0]
0-46-0;32;0;<attribute 'month' of 'datetime.date' objects>;0;9000;5588.96;0.6209955555555555;[1213, 0];[47, 0]
0-910-1;32;0;<attribute 'month' of 'datetime.date' objects>;1;12000;7886.6;0.6572166666666667;[1067, 1068, 0];[19, 20, 0]
0-14083-1;32;0;<attribute 'month' of 'datetime.date' objects>;1;12000;2015.0100000000002;0.16791750000000003;[1231, 1187, 1045, 0];[48, 42, 10, 0]
0-30104-0;32;0;<attribute 'month' of 'datetime.date' objects>;0;9000;17214.329999999998;1.9127033333333332;[1084, 1076, 1126, 1041, 1273, 0];[25, 23, 32, 9, 51, 0]
0-36971-2;32;0;<attribute 'month' of 'datetime.date' objects>;2;24000;3876.94;0.16153916666666668;[1115, 1497, 1064, 1082, 1190, 1123, 0];[30, 57, 17, 24, 43, 31, 0]
0-37483-2;32;0;<attribute 'month' of 'datetime.date' objects>;2;24000;11547.21;0.48113374999999997;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 1174, 0];[45, 18, 13, 40, 16, 56, 15, 14, 37, 0]
1-33817-1;32;1;<attribute 'month' of 'datetime.date' objects>;1;12000;13333.0;1.1110833333333334;[1315, 1350, 1236, 1030, 0];[53, 54, 49, 5, 0]
1-38019-2;32;1;<attribute 'month' of 'datetime.date' objects>;2;24000;3943.2;0.1643;[1193, 1053, 1313, 1016, 0];[44, 12, 52, 3, 0]
1-38573-2;32;1;<attribute 'month' of 'datetime.date' objects>;2;24000;10324.810000000001;0.4302004166666667;[1035, 1176, 1031, 1091, 0];[8, 38, 6, 28, 0]
2-46-0;32;2;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1213, 0];[47, 0]
2-6643-0;32;2;<attribute 'month' of 'datetime.date' objects>;0;9000;8145.24;0.9050266666666666;[1165, 1084, 1020, 0];[36, 25, 4, 0]
2-17924-0;32;2;<attribute 'month' of 'datetime.date' objects>;0;9000;1813.4299999999998;0.2014922222222222;[1063, 1062, 1115, 0];[16, 15, 30, 0]
2-21028-1;32;2;<attribute 'month' of 'datetime.date' objects>;1;12000;7638.96;0.63658;[1068, 1067, 1371, 0];[20, 19, 55, 0]
2-33392-1;32;2;<attribute 'month' of 'datetime.date' objects>;1;12000;2921.4700000000003;0.24345583333333334;[1050, 1070, 1255, 1034, 1089, 0];[11, 21, 50, 7, 27, 0]
2-37950-2;32;2;<attribute 'month' of 'datetime.date' objects>;2;24000;11689.56;0.48706499999999997;[1102, 1187, 1045, 1186, 1151, 0];[29, 42, 10, 41, 34, 0]
3-195-2;32;3;<attribute 'month' of 'datetime.date' objects>;2;24000;2938.53;0.12243875000000001;[1016, 1133, 0];[3, 33, 0]
3-35115-0;32;3;<attribute 'month' of 'datetime.date' objects>;0;9000;9612.130000000001;1.0680144444444446;[1236, 1177, 1001, 1091, 0];[49, 39, 1, 28, 0]
3-40348-2;32;3;<attribute 'month' of 'datetime.date' objects>;2;24000;17235.91;0.7181629166666667;[1204, 1065, 1056, 1179, 1061, 1062, 1015, 1123, 0];[45, 18, 13, 40, 14, 15, 2, 31, 0]
4-36837-2;32;4;<attribute 'month' of 'datetime.date' objects>;2;24000;2306.23;0.09609291666666667;[1034, 1089, 1088, 1035, 1176, 1031, 1164, 1210, 1074, 0];[7, 27, 26, 8, 38, 6, 35, 46, 22, 0]
0-46-0;33;0;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1213, 0];[47, 0]
0-910-1;33;0;<attribute 'month' of 'datetime.date' objects>;1;12000;4537.5;0.378125;[1067, 1068, 0];[19, 20, 0]
0-14083-1;33;0;<attribute 'month' of 'datetime.date' objects>;1;12000;6102.18;0.508515;[1231, 1187, 1045, 0];[48, 42, 10, 0]
0-30104-0;33;0;<attribute 'month' of 'datetime.date' objects>;0;9000;1620.5;0.18005555555555555;[1084, 1076, 1126, 1041, 1273, 0];[25, 23, 32, 9, 51, 0]
0-36971-2;33;0;<attribute 'month' of 'datetime.date' objects>;2;24000;8667.44;0.36114333333333337;[1115, 1497, 1064, 1082, 1190, 1123, 0];[30, 57, 17, 24, 43, 31, 0]
0-37483-2;33;0;<attribute 'month' of 'datetime.date' objects>;2;24000;9287.68;0.3869866666666667;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 1174, 0];[45, 18, 13, 40, 16, 56, 15, 14, 37, 0]
1-33817-1;33;1;<attribute 'month' of 'datetime.date' objects>;1;12000;20357.52;1.69646;[1315, 1350, 1236, 1030, 0];[53, 54, 49, 5, 0]
1-38019-2;33;1;<attribute 'month' of 'datetime.date' objects>;2;24000;10678.6;0.4449416666666667;[1193, 1053, 1313, 1016, 0];[44, 12, 52, 3, 0]
1-38573-2;33;1;<attribute 'month' of 'datetime.date' objects>;2;24000;7881.46;0.32839416666666665;[1035, 1176, 1031, 1091, 0];[8, 38, 6, 28, 0]
2-46-0;33;2;<attribute 'month' of 'datetime.date' objects>;0;9000;2735.5;0.30394444444444446;[1213, 0];[47, 0]
2-6643-0;33;2;<attribute 'month' of 'datetime.date' objects>;0;9000;11157.9;1.2397666666666667;[1165, 1084, 1020, 0];[36, 25, 4, 0]
2-17924-0;33;2;<attribute 'month' of 'datetime.date' objects>;0;9000;96.82;0.010757777777777778;[1063, 1062, 1115, 0];[16, 15, 30, 0]
2-21028-1;33;2;<attribute 'month' of 'datetime.date' objects>;1;12000;11745.3;0.978775;[1068, 1067, 1371, 0];[20, 19, 55, 0]
2-33392-1;33;2;<attribute 'month' of 'datetime.date' objects>;1;12000;3876.26;0.3230216666666667;[1050, 1070, 1255, 1034, 1089, 0];[11, 21, 50, 7, 27, 0]
2-37950-2;33;2;<attribute 'month' of 'datetime.date' objects>;2;24000;6852.48;0.28552;[1102, 1187, 1045, 1186, 1151, 0];[29, 42, 10, 41, 34, 0]
3-195-2;33;3;<attribute 'month' of 'datetime.date' objects>;2;24000;7134.62;0.29727583333333335;[1016, 1133, 0];[3, 33, 0]
3-35115-0;33;3;<attribute 'month' of 'datetime.date' objects>;0;9000;6215.1;0.6905666666666667;[1236, 1177, 1001, 1091, 0];[49, 39, 1, 28, 0]
3-40348-2;33;3;<attribute 'month' of 'datetime.date' objects>;2;24000;4431.34;0.18463916666666666;[1204, 1065, 1056, 1179, 1061, 1062, 1015, 1123, 0];[45, 18, 13, 40, 14, 15, 2, 31, 0]
4-36837-2;33;4;<attribute 'month' of 'datetime.date' objects>;2;24000;16276.08;0.67817;[1034, 1089, 1088, 1035, 1176, 1031, 1164, 1210, 1074, 0];[7, 27, 26, 8, 38, 6, 35, 46, 22, 0]
0-46-0;34;0;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1213, 0];[47, 0]
0-910-1;34;0;<attribute 'month' of 'datetime.date' objects>;1;12000;7339.02;0.611585;[1067, 1068, 0];[19, 20, 0]
0-14083-1;34;0;<attribute 'month' of 'datetime.date' objects>;1;12000;436.0;0.036333333333333336;[1231, 1187, 1045, 0];[48, 42, 10, 0]
0-30104-0;34;0;<attribute 'month' of 'datetime.date' objects>;0;9000;7006.17;0.7784633333333334;[1084, 1076, 1126, 1041, 1273, 0];[25, 23, 32, 9, 51, 0]
0-36971-2;34;0;<attribute 'month' of 'datetime.date' objects>;2;24000;20564.96;0.8568733333333333;[1115, 1497, 1064, 1082, 1190, 1123, 0];[30, 57, 17, 24, 43, 31, 0]
0-37483-2;34;0;<attribute 'month' of 'datetime.date' objects>;2;24000;23153.609999999997;0.9647337499999998;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 1174, 0];[45, 18, 13, 40, 16, 56, 15, 14, 37, 0]
1-33817-1;34;1;<attribute 'month' of 'datetime.date' objects>;1;12000;6271.1900000000005;0.5225991666666667;[1315, 1350, 1236, 1030, 0];[53, 54, 49, 5, 0]
1-38019-2;34;1;<attribute 'month' of 'datetime.date' objects>;2;24000;10715.880000000001;0.44649500000000003;[1193, 1053, 1313, 1016, 0];[44, 12, 52, 3, 0]
1-38573-2;34;1;<attribute 'month' of 'datetime.date' objects>;2;24000;17857.15;0.7440479166666667;[1035, 1176, 1031, 1091, 0];[8, 38, 6, 28, 0]
2-46-0;34;2;<attribute 'month' of 'datetime.date' objects>;0;9000;1683.22;0.18702444444444444;[1213, 0];[47, 0]
2-6643-0;34;2;<attribute 'month' of 'datetime.date' objects>;0;9000;1993.06;0.2214511111111111;[1165, 1084, 1020, 0];[36, 25, 4, 0]
