MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
4-4321-1;26;4;<attribute 'month' of 'datetime.date' objects>;1;12000;11203,64;0,9336366666666667;[1187, 1045, 1151, 0];[32, 6, 27, 0]
0-62-2;27;0;<attribute 'month' of 'datetime.date' objects>;2;24000;22448,440000000002;0,9353516666666668;[1016, 1133, 0];[1, 26, 0]
0-9225-0;27;0;<attribute 'month' of 'datetime.date' objects>;0;9000;1908,5;0,21205555555555555;[1236, 1177, 1091, 0];[35, 29, 21, 0]
0-21444-2;27;0;<attribute 'month' of 'datetime.date' objects>;2;24000;9617,24;0,40071833333333334;[1070, 1255, 1034, 1089, 1035, 1176, 1031, 0];[15, 36, 3, 20, 4, 28, 2, 0]
0-26071-2;27;0;<attribute 'month' of 'datetime.date' objects>;2;24000;14112,970000000001;0,5880404166666667;[1065, 1204, 1063, 1372, 1062, 1115, 1123, 0];[12, 33, 11, 40, 10, 23, 24, 0]
1-13554-1;27;1;<attribute 'month' of 'datetime.date' objects>;1;12000;11755,41;0,9796175;[1084, 1076, 1126, 1041, 1213, 0];[18, 16, 25, 5, 34, 0]
1-20401-2;27;1;<attribute 'month' of 'datetime.date' objects>;2;24000;25229,239999999998;1,0512183333333331;[1179, 1062, 1061, 1053, 1313, 1067, 1068, 0];[30, 10, 9, 7, 37, 13, 14, 0]
2-59-2;27;2;<attribute 'month' of 'datetime.date' objects>;2;24000;24248,09;1,0103370833333334;[1115, 1016, 0];[23, 1, 0]
2-20038-2;27;2;<attribute 'month' of 'datetime.date' objects>;2;24000;20236,059999999998;0,8431691666666665;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-20126-2;27;2;<attribute 'month' of 'datetime.date' objects>;2;24000;26580,699999999997;1,1075291666666665;[1102, 1187, 1045, 1186, 1350, 1236, 0];[22, 32, 6, 31, 38, 35, 0]
3-7057-1;27;3;<attribute 'month' of 'datetime.date' objects>;1;12000;8490,17;0,7075141666666667;[1068, 1067, 1371, 0];[14, 13, 39, 0]
3-8271-2;27;3;<attribute 'month' of 'datetime.date' objects>;2;24000;3441,05;0,14337708333333335;[1084, 1082, 1123, 0];[18, 17, 24, 0]
3-31218-2;27;3;<attribute 'month' of 'datetime.date' objects>;2;24000;15563,470000000001;0,6484779166666668;[1204, 1065, 1056, 1179, 1063, 1062, 1061, 0];[33, 12, 8, 30, 11, 10, 9, 0]
4-33-0;27;4;<attribute 'month' of 'datetime.date' objects>;0;9000;2794,48;0,31049777777777776;[1213, 0];[34, 0]
